05/31/17 27 0.009890
06/30/17 937 0.100807
07/30/17 831 0.112831
08/29/17 762 0.123481
09/28/17 685 0.223345
10/28/17 1386 0.189837
11/27/17 895 0.190223
12/27/17 313 0.124108
