05/31/17 754 0.276190
06/30/17 2845 0.306079
07/30/17 1444 0.196062
08/29/17 1646 0.266731
09/28/17 419 0.136616
10/28/17 1089 0.149158
11/27/17 968 0.205739
12/27/17 841 0.333466
