sep=,
Steam Sales data for Jason Rohrer: 2014-01-27 - 2014-02-27

Date, Bundle(ID#),Bundle Name,Product(ID#),Product Name,Type,Game,Platform,Country Code,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD),Tag
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,AU,Australia,Oceania,11,0,11,15.99,11.99,USD,131.8900,0.0000,0.0000,131.8900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,BR,Brazil,Latin America,2,0,2,26.99,20.24,BRL,16.5800,0.0000,0.0000,16.5800,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CA,Canada,North America,12,0,12,15.99,11.99,USD,143.8800,0.0000,0.0000,143.8800,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CH,Switzerland,Western Europe,2,0,2,14.99,11.24,EUR,30.7000,0.0000,0.0000,30.7000,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CN,China,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CZ,Czech Republic,Eastern Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,DE,Germany,Western Europe,3,0,3,14.99,11.24,EUR,46.0486,0.0000,-6.0223,40.0263,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,ES,Spain,Western Europe,3,0,3,14.99,11.24,EUR,46.0500,0.0000,-6.0225,40.0275,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,FI,Finland,Western Europe,1,0,1,14.99,11.24,EUR,15.3450,0.0000,-2.0069,13.3381,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,FR,France,Western Europe,3,0,3,14.99,11.24,EUR,46.0400,0.0000,-6.0212,40.0188,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,GB,United Kingdom,Western Europe,13,0,13,12.49,9.36,GBP,201.3532,0.0000,-26.2448,175.1084,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,HK,Hong Kong,Asia,3,0,3,15.99,11.99,USD,35.9700,0.0000,0.0000,35.9700,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,JO,Jordan,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,JP,Japan,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,KR,Korea Republic of,Asia,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,LU,Luxembourg,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,NL,Netherlands,Western Europe,3,0,3,14.99,11.24,EUR,46.0500,0.0000,-6.0225,40.0275,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,NO,Norway,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,0.0000,15.3500,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,NZ,New Zealand,Oceania,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,RU,Russian Federation,Russian Territories,3,0,3,349.00,261.00,RUB,22.2300,0.0000,0.0000,22.2300,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,SE,Sweden,Western Europe,3,0,3,14.99,11.24,EUR,46.0439,0.0000,-6.0217,40.0222,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,SG,Singapore,South East Asia,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,TR,Turkey,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,84,0,84,15.99,11.99,USD,1009.2200,0.0000,-2.0600,1007.1600,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,BR,Brazil,Latin America,2,0,2,26.99,20.24,BRL,16.5736,0.0000,0.0000,16.5736,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,CA,Canada,North America,3,0,3,15.99,11.99,USD,35.9700,0.0000,0.0000,35.9700,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,DE,Germany,Western Europe,3,0,3,14.99,11.24,EUR,46.0448,0.0000,-6.0218,40.0230,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,FI,Finland,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,GB,United Kingdom,Western Europe,7,0,7,12.49,9.36,GBP,108.4265,0.0000,-14.1325,94.2940,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,GR,Greece,Eastern Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,JP,Japan,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,KR,Korea Republic of,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,RU,Russian Federation,Russian Territories,3,0,3,349.00,261.00,RUB,22.2280,0.0000,0.0000,22.2280,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,SE,Sweden,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-30,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,US,United States,North America,4,0,4,15.99,11.99,USD,47.9600,0.0000,0.0000,47.9600,""
2014-01-31,-1,Direct Package Sale,8181,"Inside a Star Filled Sky",Steam,"Inside a Star-filled Sky ",Windows,AU,Australia,Oceania,1,0,1,7.99,7.99,USD,7.9900,0.0000,0.0000,7.9900,""
2014-01-31,-1,Direct Package Sale,8181,"Inside a Star Filled Sky",Steam,"Inside a Star-filled Sky ",Windows,GB,United Kingdom,Western Europe,1,0,1,4.99,4.99,GBP,8.2587,0.0000,-1.0758,7.1829,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AE,United Arab Emirates,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AR,Argentina,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AT,Austria,Western Europe,5,0,5,14.99,11.24,EUR,76.7463,0.0000,-10.0370,66.7093,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AU,Australia,Oceania,47,0,47,15.99,11.99,USD,563.5300,0.0000,0.0000,563.5300,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BE,Belgium,Western Europe,3,0,3,14.99,11.24,EUR,46.0413,0.0000,-6.0214,40.0199,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BR,Brazil,Latin America,8,0,8,26.99,20.24,BRL,66.3107,0.0000,0.0000,66.3107,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CA,Canada,North America,47,0,47,15.99,11.99,USD,563.5300,0.0000,0.0000,563.5300,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CH,Switzerland,Western Europe,7,0,7,14.99,11.24,EUR,107.4414,0.0000,0.0000,107.4414,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CL,Chile,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CN,China,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CO,Colombia,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CZ,Czech Republic,Eastern Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DE,Germany,Western Europe,32,0,32,14.99,11.24,EUR,491.1758,0.0000,-64.2370,426.9388,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DK,Denmark,Western Europe,4,0,4,14.99,11.24,EUR,61.3934,0.0000,-8.0292,53.3642,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,ES,Spain,Western Europe,4,0,4,14.99,11.24,EUR,61.3894,0.0000,-8.0286,53.3608,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,FI,Finland,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,FR,France,Western Europe,9,0,9,14.99,11.24,EUR,138.1300,0.0000,-18.0649,120.0651,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,50,0,50,12.49,9.36,GBP,774.4465,0.0000,-100.9430,673.5035,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,HK,Hong Kong,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IE,Ireland,Western Europe,2,0,2,14.99,11.24,EUR,30.6952,0.0000,-4.0144,26.6808,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IL,Israel,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IM,Isle of Man,Western Europe,1,0,1,12.49,9.36,GBP,15.4900,0.0000,0.0000,15.4900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IS,Iceland,Western Europe,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,IT,Italy,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,JO,Jordan,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,JP,Japan,Asia,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,KR,Korea Republic of,Asia,13,0,13,15.99,11.99,USD,155.8700,0.0000,0.0000,155.8700,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,KW,Kuwait,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,KZ,Kazakhstan,Russian Territories,1,0,1,10.99,8.24,USD,8.2400,0.0000,0.0000,8.2400,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,MX,Mexico,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,MY,Malaysia,South East Asia,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,NL,Netherlands,Western Europe,8,0,8,14.99,11.24,EUR,122.7702,0.0000,-16.0562,106.7140,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,NO,Norway,Western Europe,3,0,3,14.99,11.24,EUR,46.0500,0.0000,0.0000,46.0500,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,NZ,New Zealand,Oceania,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,PL,Poland,Eastern Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,PR,Puerto Rico,Latin America,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,PT,Portugal,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,RU,Russian Federation,Russian Territories,33,0,33,349.00,261.00,RUB,244.5232,0.0000,0.0000,244.5232,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,SE,Sweden,Western Europe,11,0,11,14.99,11.24,EUR,168.8322,0.0000,-22.0802,146.7520,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,SG,Singapore,South East Asia,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,TH,Thailand,South East Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,TR,Turkey,Middle East,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,UA,Ukraine,Russian Territories,3,0,3,10.99,8.24,USD,24.7200,0.0000,0.0000,24.7200,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,US,United States,North America,300,0,300,15.99,11.99,USD,3620.7900,0.0000,-23.7900,3597.0000,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,ZA,South Africa,Africa,3,0,3,15.99,11.99,USD,35.9700,0.0000,0.0000,35.9700,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,AU,Australia,Oceania,10,0,10,15.99,11.99,USD,119.9000,0.0000,0.0000,119.9000,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CA,Canada,North America,10,0,10,15.99,11.99,USD,119.9000,0.0000,0.0000,119.9000,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,CH,Switzerland,Western Europe,2,0,2,14.99,11.24,EUR,30.6900,0.0000,0.0000,30.6900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,DE,Germany,Western Europe,3,0,3,14.99,11.24,EUR,46.0500,0.0000,-6.0225,40.0275,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,DK,Denmark,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,FI,Finland,Western Europe,1,0,1,14.99,11.24,EUR,15.3486,0.0000,-2.0073,13.3413,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,FR,France,Western Europe,2,0,2,14.99,11.24,EUR,30.6959,0.0000,-4.0145,26.6814,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,GB,United Kingdom,Western Europe,10,0,10,12.49,9.36,GBP,154.8954,0.0000,-20.1894,134.7060,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,IE,Ireland,Western Europe,4,0,4,14.99,11.24,EUR,61.4000,0.0000,-8.0300,53.3700,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,IT,Italy,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,JP,Japan,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,KR,Korea Republic of,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,MX,Mexico,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,NO,Norway,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,0.0000,15.3500,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,NZ,New Zealand,Oceania,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,PT,Portugal,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,RU,Russian Federation,Russian Territories,1,0,1,349.00,261.00,RUB,7.4100,0.0000,0.0000,7.4100,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,SE,Sweden,Western Europe,2,0,2,14.99,11.24,EUR,30.6944,0.0000,-4.0143,26.6801,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,SG,Singapore,South East Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,TH,Thailand,South East Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Mac,US,United States,North America,82,0,82,15.99,11.99,USD,985.3300,0.0000,-2.1500,983.1800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,AU,Australia,Oceania,2,0,2,15.99,11.99,USD,23.9800,0.0000,0.0000,23.9800,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,BR,Brazil,Latin America,1,0,1,26.99,20.24,BRL,8.2900,0.0000,0.0000,8.2900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,DE,Germany,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,ES,Spain,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,GB,United Kingdom,Western Europe,1,0,1,12.49,9.36,GBP,15.4900,0.0000,-2.0190,13.4710,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,IE,Ireland,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,IT,Italy,Western Europe,1,0,1,14.99,11.24,EUR,15.3453,0.0000,-2.0069,13.3384,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,RU,Russian Federation,Russian Territories,1,0,1,349.00,261.00,RUB,7.4100,0.0000,0.0000,7.4100,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,SE,Sweden,Western Europe,1,0,1,14.99,11.24,EUR,15.3500,0.0000,-2.0075,13.3425,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,TR,Turkey,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-01-31,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Linux,US,United States,North America,10,0,10,15.99,11.99,USD,121.0400,0.0000,-1.1400,119.9000,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AE,United Arab Emirates,Middle East,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AT,Austria,Western Europe,3,0,3,14.99,11.24,EUR,46.0405,0.0000,-6.0213,40.0192,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,AU,Australia,Oceania,36,0,36,15.99,11.99,USD,431.6400,0.0000,0.0000,431.6400,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BE,Belgium,Western Europe,1,0,1,14.99,11.24,EUR,15.3400,0.0000,-2.0062,13.3338,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BR,Brazil,Latin America,2,0,2,26.99,20.24,BRL,16.5800,0.0000,0.0000,16.5800,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,BY,Belarus,Russian Territories,1,0,1,10.99,8.24,USD,8.2400,0.0000,0.0000,8.2400,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CA,Canada,North America,28,0,28,15.99,11.99,USD,335.7200,0.0000,0.0000,335.7200,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CH,Switzerland,Western Europe,4,0,4,14.99,11.24,EUR,61.4099,0.0000,0.0000,61.4099,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CL,Chile,Latin America,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,CN,China,Asia,1,0,1,15.99,11.99,USD,11.9900,0.0000,0.0000,11.9900,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DE,Germany,Western Europe,21,0,21,14.99,11.24,EUR,322.3596,0.0000,-42.1588,280.2008,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,DK,Denmark,Western Europe,3,0,3,14.99,11.24,EUR,46.0500,0.0000,-6.0225,40.0275,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,ES,Spain,Western Europe,2,0,2,14.99,11.24,EUR,30.7000,0.0000,-4.0150,26.6850,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,FI,Finland,Western Europe,2,0,2,14.99,11.24,EUR,30.7200,0.0000,-4.0176,26.7024,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,FR,France,Western Europe,10,0,10,14.99,11.24,EUR,153.4847,0.0000,-20.0730,133.4117,""
2014-02-01,-1,Direct Package Sale,36480,"The Castle Doctrine",Steam,"The Castle Doctrine",Windows,GB,United Kingdom,Western Europe,51,0,51,12.49,9.36,GBP,789.9259,0.0000,-102.9607,686.9652,""
