20200306,PA,,0
20200307,PA,,0
20200308,PA,,0
20200309,PA,,0
20200310,PA,,0
20200311,PA,,0
20200312,PA,,0
20200313,PA,,0
20200314,PA,,0
20200315,PA,,0
20200316,PA,,0
20200317,PA,,0
20200318,PA,1,1
20200319,PA,1,0
20200320,PA,1,0
20200321,PA,2,1
20200322,PA,2,0
20200323,PA,6,4
20200324,PA,7,1
20200325,PA,11,4
20200326,PA,16,5
20200327,PA,22,6
20200328,PA,34,12
20200329,PA,38,4
20200330,PA,49,11
20200331,PA,63,14
20200401,PA,74,11
20200402,PA,90,16
20200403,PA,102,12
20200404,PA,136,34
20200405,PA,150,14
20200406,PA,162,12
20200407,PA,240,78
20200408,PA,309,69
20200409,PA,338,29
20200410,PA,416,78
20200411,PA,494,78
20200412,PA,507,13
20200413,PA,524,17
20200414,PA,584,60
20200415,PA,647,63
20200416,PA,707,60
20200417,PA,756,49
20200418,PA,836,80
20200419,PA,1112,276
20200420,PA,1204,92
20200421,PA,1564,360
20200422,PA,1622,58
20200423,PA,1421,-201
20200424,PA,1492,71
20200425,PA,1537,45
20200426,PA,1550,13
20200427,PA,1597,47
20200428,PA,1716,119
20200429,PA,2195,479
20200430,PA,2292,97
20200501,PA,2354,62
20200502,PA,2418,64
20200503,PA,2444,26
20200504,PA,2458,14
20200505,PA,3012,554
20200506,PA,3106,94
20200507,PA,3416,310
20200508,PA,3616,200
20200509,PA,3688,72
20200510,PA,3707,19
20200511,PA,3731,24
20200512,PA,3806,75
20200513,PA,3943,137
20200514,PA,4218,275
20200515,PA,4342,124
20200516,PA,4403,61
20200517,PA,4418,15
20200518,PA,4505,87
20200519,PA,4624,119
20200520,PA,4624,0
20200521,PA,4869,245
20200522,PA,4984,115
20200523,PA,5096,112
20200524,PA,5124,28
20200525,PA,5139,15
20200526,PA,5152,13
20200527,PA,5265,113
20200528,PA,5373,108
20200529,PA,5464,91
20200530,PA,5537,73
20200531,PA,5555,18
20200601,PA,5567,12
20200602,PA,5667,100
20200603,PA,5741,74
20200604,PA,5817,76
20200605,PA,5886,69
20200606,PA,5931,45
20200607,PA,5943,12
20200608,PA,5953,10
20200609,PA,6014,61
20200610,PA,6062,48
20200611,PA,6113,51
20200612,PA,6162,49
20200613,PA,6211,49
20200614,PA,6215,4
20200615,PA,6243,28
20200616,PA,6276,33
20200617,PA,6319,43
20200618,PA,6361,42
20200619,PA,6399,38
20200620,PA,6419,20
20200621,PA,6423,4
20200622,PA,6426,3
20200623,PA,6464,38
20200624,PA,6518,54
20200625,PA,6557,39
20200626,PA,6579,22
20200627,PA,6579,0
20200628,PA,6579,0
20200629,PA,6614,35
20200630,PA,6649,35
20200701,PA,6649,0
20200702,PA,6712,63
20200703,PA,6746,34
20200704,PA,6749,3
20200705,PA,6753,4
20200706,PA,6754,1
20200707,PA,6787,33
20200708,PA,6812,25
20200709,PA,6848,36
20200710,PA,6880,32
20200711,PA,6897,17
20200712,PA,6904,7
20200713,PA,6911,7
20200714,PA,6931,20
20200715,PA,6957,26
20200716,PA,6973,16
20200717,PA,6992,19
20200718,PA,7007,15
20200719,PA,7015,8
20200720,PA,7018,3
20200721,PA,7038,20
20200722,PA,7063,25
20200723,PA,7079,16
20200724,PA,7101,22
20200725,PA,7114,13
20200726,PA,7118,4
20200727,PA,7122,4
20200728,PA,7146,24
20200729,PA,7162,16
20200730,PA,7176,14
20200731,PA,7189,13
20200801,PA,7204,15
20200802,PA,7209,5
20200803,PA,7209,0
20200804,PA,7232,23
20200805,PA,7244,12
20200806,PA,7282,38
